Species	X421	X422	X423	X424	X425	X426	X427	X428	X429	X430	X431	X432	X433	X434	X435	X436	X437	X438	X439	X440	X441	X442	X443	X444	X445	X446	X447	X448	X449	X450	X451	X452	X453	X454	X455	X456	X457	X458	X459	X460	X461	X462	X463	X464	X465	X466	X467	X468	X469	X470	X471	X472	X473	X474	X475	X476	X477	X478	X479	X480	X481	X482	X483	X484	X485	X486	X487	X488	X489	X490	X797	X798	X799	X800	X801	X802	X803	X804	X805	X806	X807	X808	X809	X810	X811	X812	X813	X814	X815	X816	X817	X818	X819	X820	X821	X822	X823	X824	X825	X826	X827	X828	X829	X830	X831	X832	X833	X834	X835	X836	X837	X838	X839	X840	X841	X842	X843	X844	X845	X846	X847	X848	X849	X850	X851	X852	X853	X854	X855	X856	X857	X858	X859	X860	X861	X862	X863	X864	X865	X866
ZIKV	0	0.345343894	0.232749773	0	0	0.097068315	0.835611314	0.04253591	0.247511733	0.110286837	0.606006369	0.394653562	0.01310529	0.247580763	0	0	0	1.053347013	0.368152142	0	0	0.102638941	0.017231304	0.32976141	0	0.282110976	0.278036116	0.315915197	0.888793383	0.798874594	0.215663889	1.336252728	0.045864725	0.288083232	0.150768271	0	0	0.423914857	0.170488511	0	0	0.262041523	0	2.426891046	0	0.040605529	1.021794399	0	0.190780057	0.07665779	0	0	0.150934511	0.360146524	0.047345227	0.068247884	0.27384125	0.011960174	0.494400293	0	1.695192983	0.026303823	0.589599839	0.062617212	0.076083929	0.145813101	0.337776728	0.826187391	0.386124101	0.300697997	0	0	0	0	0	0	0	0	0	0	0.768754535	0.014119126	0.610003484	0.178014855	0.473447785	0.469681614	0.512045035	0	0.154580778	0.335389806	0.888673365	0	0	0.364058405	2.523570508	0.211303005	0.457748379	1.621663989	0	0	0.938090347	0	0	0	0.8611419	1.414277709	0.499879379	0.043583557	0.609972495	0.884102353	0.15373233	0.28871111	0.366967293	0.110397774	0	0	0.406278429	0.351929918	0	0.364476155	0.055386567	0.113845777	0	0	0.095450119	0	0.023301282	0.621604587	0.580323611	0	0	0.534326596	0.046578252	1.789129121	1.470208063	0	0.014474021	0	0	0.198705259
ZIKV	0	0	0.144967868	0	0	0	0	0	0	0	0	0.11745174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.185579025	0	0.087173988	0	0	0	0	0	0	0	0	0	0	0	0	0.676851073	0	0	0	2.90489763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177817954	0.129868552	0	0.18485426	0	0.434521794	0	0.481996354	0	0.58843417	0	0.105624235	0	0	0	0	1.299426106	0	0	0.193647251	0.393675507	0	0	0	0	0.313836265	0	0.383094089	0	0	1.42334749	0.386421441	0.268323438	0.881350455	0.126278167	0	0	0	0.187643478	0	0.537213617	0	0	0	0	0.075615781	0	0.618136877	0.59601347	0.046066081	0	0.789672382	0.156751631	0	0	0	0.665812002	0	0	0
ZIKV	0.539824035	0.744577288	0	0	0	0.726457599	0	0	0	0.157930984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.730494209	0.012770829	0.026710634	0	0	0.100573926	0	0	0.332526917	0	0	0	0.150612273	0.470176285	0	10.05618194	11.08002969	0	0	2.280567287	0	0	0	0	0.136454415	0	0	0.285570233	0.454999214	0.429353496	0.035465163	1.357853046	0.590596496	0.061122306	0.186018225	0	0	0	0	0	0	0	0.408150485	1.186444085	0.183833935	0	0	0	0	0	0	0	0	0	0	0	0	0	2.557063784	0.187274414	0	0.238068274	0.25347584	0	0	0	0.416375556	0.122708759	0	0	0	0	0.145984023	0.470761958	0.769952947	0.126833167	0.169855915	0	0	0	0.284668423	0.105456645	0.27859179	0.476109693	0	0.236569226	0.513971628	0.251914199	0.380568257	0	0	0	0	0.470256425	0.219264761	0.198418027	0	0.179317901	0.077383106	0	0.341924323	0	0.423080982	0.98226366	0.451220238	0	0	0.974771206	0.317468307	0	0	0	0	0.471493273	0	0.11617564
ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063731262	0.033296826	0	0.433159705	0.07600164	0	0	0	0.251556987	0	0	0	0	0	0	0	0	0	0	0	0.950457563	0	0	0	0	0	0	0	0	0	0	0	0.159444412	0	0	0.572303445	0	0	0	0	0	0	0	0.168784769	0.15891792	0	0	0	0	0	0	0	0.059919915	0	0	0	0	0	0	0.029732202	0	0.018787991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307723405	0	0	0	0.330050371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060961214	0	0	0	0	0	0	0	0	0	0	0	0.008410785	0.012758684	0	0	0	0	0	0	0
ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.183137096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0.043784118	0	0	0	0.044081937	0	0	0	0	0	0.091146929	0	0.326944027	0.901302586	0.747858419	0.289836212	0	0.045147784	0	0.408075312	0	0	0	0	0	0.188819293	3.439970395	0	0.290930543	0	0.538967135	0	0	0.275339715	0.426997396	0.387210635	0	0	0	0	0	0.378431343	0	0.180824102	0	0.149976241	0.381121189	0.27582169	0	0.215872306	0	0.116340259	0.068395079	0	0	0	0	0	0	0.191096099	1.155624877	0.703681658	0.49750623	0.594517668	0.489917014	0	0	0.115957109	0.250806587	0	0	0	0	0	0	0	0	0	0.804440253	0	0	0	0.094853846	0.177550659	0	0	0	0.015699417	0	0	0	0.473909015	0	0	0	0.031450519	0	0	1.502773606	0	0.121136647	0.122881401	0.921600778	0	0.189928799	0	0	0	0	0	0.015400364	0.603206107	0	0.267056227	0	0.187796364	0	0.252400866	0.908652199	0.502820477	0	0.763728125	0	0.422402357	0	1.422061334	0.252896563	0	0	0.099141448	0	0	0	0	0	0.387546474	0	0.418053222	0
ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.015440322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149765021	0	0	0	0	0
ZIKV	0	0	0	0.090217436	0	0	0	0.089628889	0	0	0	0.103332449	0	0	0	0	0	0	0	0	0	0.029491107	0.504585119	0	0	0.167623475	0	0	0	0	0	0.218395219	0	0	0	0	0	0	0	0	0	0	0	0.547541718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161220467	0.056489387	0	0	0	0.446673763	0	0	0	0	0	0	0	0	0	0.452516195	0.127154108	0.56892699	0	0	0.228967356	1.437531914	0	0.676343062	0.103287315	1.498710061	0	0.488043309	0.979388135	0.334611486	0	0.431143217	0	0	0	0.725009709	0	1.346802594	0	0.496072187	0	0.518368044	0	0	0	0.75235837	0	0.472573909	0	0	1.104658467	2.569828317	0.892545061	1.940184228	0.330483522	0.393075337	0.08111113	0.31494813	0.543391435	0.613985859	0	0.721975528	0.904261336	0.017093031	0	0	1.117947627	1.208590097	0	0	0.191856324	0.768901605	0	0.129178926	1.168034344	0	0	1.304713827	0.185027898	0.071946358
ZIKV	1.253257876	0	0	0	2.388459534	0.35438812	0.524352249	0	1.140429045	0.187791871	0.147024687	1.948976352	0.788151495	3.809347311	0.310056016	0.15697485	3.796203778	5.818542784	6.03245669	0.833730054	4.005897904	7.900263502	0.79148113	2.253786718	0.599910607	4.392307741	0.645560304	0.990650431	0.31162881	0	0	0.544298843	0	0.691776036	0.863831714	0.731610174	1.451529963	2.129094825	1.84874731	1.020951301	0	0.725543381	2.264182996	0	4.344875648	0.584149025	0	2.328796694	1.882343359	0.914020329	0	0	0.061452619	0.594216057	0.115974051	0	0.763451179	0.238114185	1.409194705	0.271882456	2.656556235	4.930504902	0.655140491	1.475750405	3.724825706	2.993670859	0	0.057795537	1.02203099	3.321643649	0	0	0	0.000357145	0	0	0	0	0	1.618786758	1.427212823	1.817888447	0.824731551	0	0	0	0.686051819	0.426571994	0	0.677364035	1.515371321	0.035009952	3.313727607	1.873994362	0.522529139	0.72452122	2.492584866	0	0.021912953	0.70768614	0	0	0	1.213171918	0.66191844	3.138090056	0	0	0	0.583782248	5.763400323	0	0.639273496	0.122038224	0	0.321696949	2.771507274	0	0.829007071	2.161697365	1.075685156	0	2.344547703	1.48333523	2.799812982	0.107808356	0	0	0.643484091	0	0	3.557376092	0	0.582332666	0.613974745	1.511883701	1.530285714	0	0.072302004	0
ZIKV	0	0	0	0	0.062150063	0	0	0	0	0	0	0	0	0.027594136	0	0.208489199	0.770342003	0	0	0.473824281	0.808284117	0.267614293	0	0.06972525	0	0	0	0	0	0	0.644715582	1.737572832	0	0	0.3541593	2.683685223	1.004934258	0.607117954	0.257398217	1.261943802	0	0.010843097	0.093577281	0	0.516596791	0	0	0	0.157559058	0	0	0	0	0	0	0	0	0	0	0	5.010533979	1.988917703	1.647379138	0.137863558	2.936196377	1.958301622	0.605137008	0	0	0	0	0	0	0	0	0	0	0.026184537	0.776831584	0	0	0	1.85801887	0	0	0	0	0	0	0	0	0	0	5.934506997	1.600517796	1.151944559	6.955341542	0.088915196	0	0	0.462357205	1.066078721	1.248973231	0.355767294	1.048195829	6.759957031	1.509256823	0	1.129136195	1.530660123	0	0	0	0	0	1.355687495	1.859561809	0.279657261	0	2.501015753	0	0	1.027955634	0	1.487911988	0	0	0	0	0	0	0	0	3.821521345	3.177789344	0.070810509	0	0	0	0
No_ZIKV	0	0	0	0.262566268	0	0	0	0.793112376	0	0	0	0.485457774	0	0	0	0	0.083305437	0	0	0	0	0	0	0	0	0	0	0	0	0.030234814	0	0	0	0	0.001399157	0	0	0	0	0.024762346	0	0	0	0	0	0.03070788	0	0.028882928	0	0.245729301	0	0	0	0	0	0	0	0	0	0	0	0.221866119	0	0	0.113722874	0.656416383	0	0	0	0.053292586	0	0	0	0	0	0	0	0	0.17819688	0.427492354	0.149529648	0	0	0.568143499	0	0	0	0.232617077	0	0	0	0.629231162	0	0	0.139476426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006976522	0	0.553391786	1.187822384	0	0	0	0.241158229	0	0	0.888586798	0.018546057	0.643243661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660592056	0	0	0	0
ZIKV	0.35100308	0.448141445	0	0	0.099128568	0	0	1.237808078	0.194617202	0	0.007989978	0.433693888	0.287587847	1.587663276	0.533471257	0.744567312	2.345383292	1.921603654	0	1.913618752	0	0.41261952	1.181743926	1.567152016	0.336208125	0.191938612	0	1.121669567	0.161513775	0.418461697	3.734422594	0	0.815149404	1.457601221	1.251356888	4.414200584	1.863333329	2.508005844	1.15023226	4.515867461	0	1.294443833	1.773834143	1.631365579	0.334902457	1.033254762	0	0	1.904477903	1.557652421	1.317487012	0.13503228	0.773851715	0.76298165	0.783865066	0	0.924936067	1.253519206	0.053335481	0.199046065	3.387557784	4.87953374	0.879023351	0.254647731	4.182677424	5.470523211	0.78778488	0.301687132	0.568582696	1.868472862	0	0	0	0	0	0	0.880652502	0.101174986	0	0	1.011548828	0	0.465983658	0	1.483915764	0	0.785984509	0.100298806	0.418861042	0	1.050652406	1.41357835	0	1.87718164	0.841686616	0.468209874	1.039106589	0	0.235627172	0.286271849	1.261894751	0.096827527	0.005688142	0.151631244	0.031606508	0.602688231	3.607849684	0.828792231	0.81441179	0.848825988	0.26831359	0.82352291	0.321298884	0.062078819	0	0.718133505	0.319823897	0	0.375963485	0.635076013	0	0	0	0.18674412	0.444191022	0	0	0.748862452	0.249128516	0	0	0	0	0.17351047	0.291711619	0.40714725	0	0	0	1.060226786
ZIKV	0.28181757	3.827048288	2.031538678	1.826105107	0	0	0.816585094	2.761241436	0.040015009	2.932023303	1.872397385	0	1.419911109	6.319095632	0.354432926	0	7.450515143	3.106985257	4.827432064	0.23549745	0.809832672	3.261560583	3.23942611	0	1.323899293	2.113350055	3.060967164	0	1.483331809	0.750128304	1.106602987	0	2.35360049	3.18211153	5.434359491	0	4.265598964	4.366660388	1.185783065	2.209753409	0.124639694	7.080791156	9.000965669	0.250128509	2.828727424	0	0	7.776512131	3.814494017	5.261974109	0.60101128	0.937658643	4.449911033	0	0	0.166255388	3.201355938	0	0	2.287307791	2.944492893	1.248357293	1.59234173	7.386945292	4.776501941	1.621820049	2.125625663	2.822754354	0	0	0	0	1.171274171	2.5874546	1.031153733	0	0	5.214682229	8.130904083	0	4.694443084	4.15E-05	5.037183568	1.407222678	0	0.202546998	3.372706387	0.206730131	2.452462869	0.957156397	0.614550903	0	1.917716625	1.562036036	0.563252728	0.196892132	2.423772245	0	1.448759279	0	0	1.188109108	0	1.218385425	2.643948878	2.20283974	1.627272736	0	4.189492046	2.019321593	1.183174074	0	0.966803237	2.836952854	0	2.253758715	5.309970692	1.582954886	3.59257104	2.623935636	1.3773295	1.022357012	0.096177306	0	0.01595009	1.417664947	0	1.846656458	0.754838501	3.079161664	0.193672398	3.57602912	2.423565233	1.728324541	0.040831848	1.439120996	1.340459473	1.693432451	0.919151807	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0.663448227	0	0.461717048	2.069037405	0.255712893	0	0.257487893	0.98911301	0	0	0	0.766809652	0	0	0.284279365	0	0.129498039	0.80528187	1.301840696	0	0	0.563311461	0.690371596	1.039054268	0.302093089	1.613090735	0	0	0.882857881	1.468440646	0	0.487165573	0	0.724652048	0.42842299	1.683783745	0.168563185	0.138356489	0.525108362	0	0.218438564	0.119398233	0	0	0	0.421508795	0.013918762	0.082007142	0.597959297	0.775325294	0.936321226	0.382328345	0.244779783	0.566036235	0.29046014	0.044458466	0.448335773	0	0	0	0	0	0	0	0	0	3.431145427	0	0	0	0	0	0	0	0	0	0	0	0.247663929	0.215659294	0	0.347576692	0.02060399	0	0	0	0	0	0	1.145655931	0.716653814	0	0.599703649	0	0	0.646358559	0.644781321	0	0	0	0	0	0	2.122365259	0.086875006	0	0	0	0	0	0.184554011	0.238758955	0.349468063	0.477626416	0.774797865	0.1726921	0	0	0	0.412020051	0	0	0.559099318	0	0	0.117173143	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117525399	2.741000493	1.201436692	0	0.085328448	0.052030714	0.854089226	0	0	0.542625961	3.051593019	0	0	0.341757615	0.943012814	0	0	0.526379868	0.326254163	0	0	0.267471956	0.284655611	0.605926669	0.359596742	0.410657101	0	0	0	0.650334671	0	0.222752677	0	0	0	0.404756322	0.183905642	0	0.113306835	0	0	0.382204376	0	0	0	0	0	0.152490818	0.188164191	0.672605228	0.709193043	0.398062219	0.033318352	0.091803017	0	0	0	0	0	0	0	0	0	0	0	0	0.808963905	0	0	0	0	0	0	0	0	0	0	0	0.738808307	0.010806844	0	0	0	0	0.045668296	0	0	0	0	0.054892254	0.227342485	0	0	0	0.383086194	0	0	0	0	0	0	1.019902034	0	0.942465055	0	0.503751704	0	0	0	0.045070741	0.344606249	0	0	0	0.082266922	0	0	0	0	0.472520547	0	0	0.16275917	0	0	0	0
No_ZIKV	1.404846421	3.731266079	2.063141327	1.058656906	0.823778019	2.825205299	2.620080909	0.687996824	0.946227864	0.958049565	3.008594347	1.851447022	1.274280885	1.653764933	0.257649258	0.58449919	1.745226462	1.858565471	4.072897161	7.523784678	4.472118698	2.748291594	2.738971762	3.750440335	2.902671034	2.138889203	2.246552445	0.770785835	2.6000391	1.544168874	0.740717168	1.925220284	1.898662131	1.36312423	1.00124929	0.826833682	1.989039332	0.143305121	0.588382941	0.334839661	0.155136333	0.280637855	0.240564493	2.419470756	0.445239885	0.2973321	5.992425609	1.648462467	0.713029745	0.76586709	1.905276225	1.045836097	0.869826523	0.558223614	0.98792293	3.159308062	1.010129841	0.309859567	0.930441622	0.770922725	1.63374028	1.20877007	1.111872213	1.369817114	0.9113913	0.982232872	1.339898524	1.783267858	3.161150853	1.052254379	0	0	0.084380582	0	0	0.454368347	0	0	0	0	1.622639349	6.418490037	2.16157051	0.748675756	1.211003267	3.070364651	3.567772048	2.630626276	0.18476473	2.392220143	0.84881657	0.436456376	0.851315323	1.124874424	2.631651885	3.294935023	0.558932098	3.832210617	0.378583915	1.853162892	1.83945341	0.85427729	1.713035624	0.064670644	0.819909645	1.528587781	0	1.707278384	0.235530851	1.401358322	1.322700453	0.62515138	0.184492899	2.546578203	1.287563515	0.029354581	0	1.304281704	0.80880354	0.22522627	0	1.173562757	1.653297887	0	0	1.37817661	0.79960718	0.608870864	0.944127371	0.454866007	0.516970574	0.390613557	0.43322652	0	1.43571022	0	1.189842207	0	1.517698277	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0.080221107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.990376895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.592253251	0	0.206096318	0.059304299	0	0	0	0.258845214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494931638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57399259	0	0	0	0.438861233	0	0	0	1.540749255	0	0	0	0.534670498	0
No_ZIKV	0	0	0	0	0	0	0.432471932	0	0	0	0	0	0	0.208085588	0	0	0.050183797	0	0	0	0	0.062772515	0	0	0.002773632	0	0	0	0	0	0	0	0	0.756062411	0	0	0	0	0	0	0	0	0	1.724472778	0	0	0.787268742	0	0	0	0.02168185	0	0	0	0	0	0	0	0	0	0	0	0.841705211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312217123	0	0.326408173	0	0	0	0	0	0	0	0.402015878	0	0	0	0	0	0	0	0.469377946	0.357929295	0	0	2.408146819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485824526	0	0	0	0.143631672	0.635471511	0	0	1.112718301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798716166	0	0
No_ZIKV	0	0.080024886	0	0.479278078	0	0	0	0.169513579	0	0	0	0	0	0.335632169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27511651	0	0	0.147424845	0	0	0	0.619549628	0	0	0	0.026697532	0	0	0	0	0	0	0	0.244525626	0	0.079920845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63317866	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344029285	0	0.105751637	0	0	0	0	0	0	1.850544786	0	0	0	0	1.218023589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964971903	0.079589736	0	0	0	0	0	0	0	0	0.161305216	0.237196523	0	0	0	0.007750635	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320787384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238915917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450993054	0	0	0	0	0	0
No_ZIKV	0.19796719	0	0	0	0	0	0	0	0	0	0	0	0	0.891767331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694917149	0	0	0	0	0	0	0	0	0	0.060776053	0	0.55551049	0	0	0	0	0	0	0.738557946	0	0	0	0	0	0	0	0	0	0	0	0	0.566771789	0.152424105	0.037279887	0	0	0.300175969	0.178734228	0.15891362	0	0.063650635	0	0	0	0	0.017538684	0	0	0	0	0	0	0	0.091942445	0	0	0	0	0	0	0	0	0	0.59034867	1.111567748	0	0.106338928	0	0	0	0.024105549	0	0	0	0	1.586934158	0	0.029492281	0	0.029802916	0	0	0	0.533550314	1.28641969	0.006676161	0	0.257097915	0	0	0	0	0	0	0	0	0.429933839	0	0.085502028	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201133868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19576864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210232733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057509112	0	0	0.453901245	0	0	0	0	0	0	0	0	0	0	0	0	0.003420295	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044660329	0	0	0	0	0	0	0	0	0	0	0	0	0.061503977	0	0	0	0	0	0	0.111811751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474225005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063712916	0.3082737	0	0.016613332	0	0	0	0	0	0	0	0	0.250435382	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165120425	0	0	0	0	0	0	0	0	0	0	0.004536909	0.049031394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.457672029	0	0	0	0	0	0	0	0.197535684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167179773	0	0	0.065915653	0	0	0	0	0	0	0.038734696	0	0	0	0	0	0	0.120080612	0	0	0	0	0	0	0	0	0	0	0.251422588	0	0	0	0	0.114525991	0	0	0.056044096	0	0	0	0	0	0.055151313	0	0	0	0
No_ZIKV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608225629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153611205	0	0	0	0
No_ZIKV	0.491068993	0	0	0.219871253	0.311845547	0	0	0	0	0	0	0	0	0.025956829	0.28589389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131182002	0	0	0	0	0	0	0	0	0	0	0	1.183503164	0	0	0	0.475173244	0	10.07578601	0	0.683539387	0	0	0	0	0	0	0	0	0	0.066609922	0	0	0	0	0.067232981	0	0.042574496	0.122795518	0.666049492	0.484017644	0.71012597	0	0	0.171145753	0.146718671	0	0	0	0	0	0	0	0	0	0	0.217334462	0.589406905	0.158808214	0	0	0	0	0	0.618742173	0.159519639	0	0.025270845	0	0	0	0	0	0	0	0.208565286	0	0.045403472	0.013088811	0	0	0.583064778	0	0.607795941	0.243600612	0.310571538	0.002523478	0	0.972988467	0.072545217	0.227654538	2.446547408	0	0	0	0.082454401	0.015279028	0.152337695	0.235700557	0.761640379	0.803121307	0
